index,Date_Heure,Pression au niveau mer,Variation de pression en 3 heures,Type de tendance barometrique,Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Temperature,Point de rosee,Humidite,Visibilite horizontale,Temps present,Pression station,Rafales sur une periode,Periode de mesure de la rafale,Precipitations dans la derniere heure,Precipitations dans les 3 dernieres heures,Temperature (C),consommation,datehour,datemonth
92551,4/25/2020 2:00,101330,-30,6,30,1.5,283.55,282.95,96,8000,0,101230,2.6,-10,,0,10.4,18129,2,4
137112,4/25/2020 8:00,101160,-70,6,30,3.1,286.25,286.25,100,300,45,101060,4.6,-10,,0,13.1,17131,8,4
137120,4/25/2020 11:00,101190,40,2,90,1.7,290.15,289.05,93,15100,0,101100,3.8,-10,0,0,17,20063,11,4
17567,4/25/2020 14:00,101090,-100,8,170,3.3,291.55,287.85,79,22570,0,101000,5.7,-10,0,0,18.4,19263,14,4
117153,4/25/2020 17:00,100950,-140,6,190,6.2,291.45,288.15,81,19000,0,100860,10.3,-10,0,0,18.3,17439,17,4
57730,4/25/2020 20:00,100930,-20,5,210,4.8,289.55,287.35,87,52150,0,100840,7.6,-10,0,0,16.4,19315,20,4
57735,4/25/2020 23:00,101040,100,3,330,0.9,286.25,285.45,95,16510,0,100940,2.7,-10,0,0,13.1,20512,23,4
92595,4/26/2020 2:00,101040,0,4,200,2.6,285.45,284.65,95,17000,0,100940,3.6,-10,,0,12.3,17481,2,4
57744,4/26/2020 5:00,100970,-70,7,330,2.1,284.95,284.65,98,14280,0,100870,3.1,-10,0,0.2,11.8,15113,5,4
17588,4/26/2020 8:00,100990,20,3,40,1.5,285.65,285.45,99,7000,0,100890,2.6,-10,,0,12.5,15798,8,4
117176,4/26/2020 11:00,101090,110,1,180,2.8,291.55,287.45,77,19900,0,101000,5,-10,0,0,18.4,19627,11,4
57764,4/26/2020 14:00,101050,-40,8,180,4,292.15,288.25,78,45110,0,100960,6.6,-10,0,0,19,18687,14,4
92629,4/26/2020 17:00,100960,-90,6,180,4.3,290.85,287.95,83,34420,0,100870,8,-10,0,0,17.7,17372,17,4
92638,4/26/2020 20:00,101010,50,3,200,2.8,291.05,288.15,83,58740,0,100920,5.4,-10,0,0,17.9,18982,20,4
57778,4/26/2020 23:00,101180,170,1,160,3.3,289.75,287.95,89,60000,0,101090,4.9,-10,0,0,16.6,20300,23,4
132384,4/27/2020 2:00,101190,10,0,120,2.4,289.65,288.35,92,57630,0,101100,3.8,-10,0,0,16.5,17436,2,4
138004,4/27/2020 5:00,101120,-70,6,120,4.6,289.75,288.45,92,55000,0,101030,6.2,-10,0,0,16.6,16213,5,4
18075,4/27/2020 8:00,101140,20,3,130,5.1,290.15,288.45,90,50000,0,101050,7.2,-10,,0,17,19047,8,4
58031,4/27/2020 11:00,101200,60,3,150,6.6,291.15,288.75,86,19750,0,101110,9.3,-10,0,0,18,22044,11,4
132410,4/27/2020 17:00,101010,-160,8,140,7.7,290.85,288.45,86,50000,0,100920,10.3,-10,0,0,17.7,20383,17,4
93299,4/27/2020 20:00,101000,-10,7,120,7.2,290.55,288.85,90,54740,0,100910,10.9,-10,0,0.2,17.4,21027,20,4
58051,4/27/2020 23:00,101000,0,0,140,9.2,290.55,288.85,90,47580,0,100910,12.2,-10,0,0,17.4,21369,23,4
58057,4/28/2020 2:00,100830,-170,6,150,9.2,290.15,289.05,93,12630,0,100740,13,-10,0,-0.1,17,18573,2,4
132440,4/28/2020 5:00,100880,40,3,30,3.8,286.15,285.65,97,5410,61,100780,7.2,-10,2.9,4.9,13,17531,5,4
93323,4/28/2020 8:00,100930,50,0,310,1.3,286.75,286.45,98,19330,0,100830,3.1,-10,0.2,3,13.6,20388,8,4
93330,4/28/2020 11:00,100970,50,0,350,2.6,292.35,287.65,74,60000,0,100880,5.7,-10,0,0,19.2,23368,11,4
18116,4/28/2020 14:00,100930,-40,8,290,6.5,294.15,282.75,48,60000,0,100840,11.3,-10,0,0,21,22625,14,4
18122,4/28/2020 17:00,100910,-20,6,270,7.7,296.25,281.55,39,55000,0,100820,12.3,-10,0,0,23.1,21083,17,4
138095,4/28/2020 23:00,101390,320,1,300,4.6,288.65,279.35,54,60000,0,101290,10.8,-10,0,0,15.5,22597,23,4
91806,4/29/2020 2:00,101430,40,1,270,5.7,286.45,280.65,68,60000,0,101330,8.2,-10,,0,13.3,20135,2,4
56638,4/29/2020 5:00,101370,-60,8,290,6.4,286.85,279.65,62,60000,0,101270,10,-10,0,0,13.7,18795,5,4
91823,4/29/2020 8:00,101470,100,3,270,1.8,287.45,281.15,66,19640,0,101370,6.9,-10,0,0,14.3,21400,8,4
125743,4/29/2020 11:00,101450,-10,8,280,7.9,290.65,281.75,56,56650,0,101360,11.3,-10,0,0,17.5,23393,11,4
56662,4/29/2020 14:00,101330,-120,8,200,6.8,291.45,284.25,63,30500,0,101240,10.6,-10,0,0,18.3,21632,14,4
128957,4/29/2020 17:00,101210,-120,8,220,9.4,291.85,284.45,62,18720,0,101120,14.5,-10,0,0,18.7,19508,17,4
128963,4/29/2020 20:00,101210,0,4,220,7.1,290.55,287.25,81,51530,0,101120,12.3,-10,0,0,17.4,20732,20,4
91849,4/29/2020 23:00,101250,40,0,260,3.2,289.55,287.75,89,19370,0,101160,6.5,-10,0,0,16.4,21796,23,4
17068,4/30/2020 2:00,101160,-100,8,330,0.5,288.05,286.95,93,54540,0,101060,1.9,-10,0,0,14.9,18863,2,4
91869,4/30/2020 5:00,101090,-70,8,30,2.8,286.95,286.75,99,9400,0,100990,4.3,-10,0,0,13.8,17071,5,4
125777,4/30/2020 8:00,101090,0,4,50,3.1,287.65,287.35,98,11000,0,100990,6.2,-10,,0,14.5,20019,8,4
125785,4/30/2020 11:00,101040,-40,8,80,3.1,291.85,288.95,83,18130,0,100950,5,-10,0,0,18.7,22640,11,4
128988,4/30/2020 14:00,101080,40,3,340,4.6,293.15,282.65,51,55000,0,100990,8.7,-10,,0,20,22350,14,4
128994,4/30/2020 17:00,101040,-40,8,270,6.2,294.85,282.75,46,59520,0,100950,12.6,-10,0,0,21.7,20363,17,4
17096,4/30/2020 20:00,101140,100,1,290,7.7,292.25,280.65,47,60000,0,101050,13.9,-10,,0,19.1,20698,20,4
17101,4/30/2020 23:00,101310,160,1,230,3,287.95,282.35,69,60000,0,101210,4,-10,0,0,14.8,21395,23,4
111591,5/1/2020 1:00,102900,-80,8,320,4.9,281.05,271.75,52,60000,0,102800,8.1,-10,0,0,7.9,31854,1,5
90175,5/1/2020 4:00,102870,-30,5,320,3.4,277.85,271.85,65,60000,0,102770,5.9,-10,0,0,4.7,28864,4,5
123693,5/1/2020 7:00,102860,-10,5,300,2.3,277.95,270.15,57,19690,0,102760,7.1,-10,0,0,4.8,27698,7,5
153591,5/1/2020 10:00,102950,90,3,310,3.4,282.05,272.95,53,60000,0,102850,4.9,-10,0,0,8.9,30113,10,5
16157,5/1/2020 13:00,102870,-80,8,10,4.9,286.25,273.25,41,60000,0,102770,11.3,-10,0,0,13.1,32373,13,5
153602,5/1/2020 16:00,102870,0,5,20,3.9,286.35,275.55,48,60000,0,102770,10,-10,0,0,13.2,29826,16,5
90207,5/1/2020 19:00,102950,80,1,20,3.4,281.35,273.85,59,60000,0,102850,4.5,-10,0,0,8.2,31350,19,5
123735,5/1/2020 22:00,103030,80,2,20,4.2,278.25,273.45,71,60000,0,102930,7.1,-10,0,0,5.1,34710,22,5
97024,5/2/2020 1:00,102890,30,1,320,6.7,282.35,271.35,46,60000,0,102790,12.5,-10,0,0,9.2,30058,1,5
82483,5/2/2020 4:00,102950,60,2,300,5,280.75,272.05,54,60000,0,102850,7.4,-10,0,0,7.6,27132,4,5
5141,5/2/2020 7:00,103010,60,1,270,5.5,278.85,272.35,63,60000,0,102910,7.9,-10,0,0,5.7,28304,7,5
133830,5/2/2020 10:00,103090,80,0,290,7,282.75,273.65,53,19260,0,102990,10.9,-10,0,0,9.6,34573,10,5
97063,5/2/2020 16:00,102630,-250,6,360,9.5,288.35,267.35,23,43950,0,102530,14.4,-10,0,0,15.2,29896,16,5
155251,5/2/2020 19:00,102660,30,3,30,5.9,284.55,266.65,28,60000,0,102560,13.4,-10,0,0,11.4,30144,19,5
5160,5/2/2020 22:00,102730,70,2,30,3.8,282.05,267.75,36,60000,0,102630,11.7,-10,0,0,8.9,33100,22,5
149472,5/3/2020 1:00,101310,-150,7,30,2.2,284.25,283.45,95,14490,0,101210,2.8,-10,0,0,11.1,30590,1,5
112198,5/3/2020 4:00,101070,-240,8,10,2.5,282.35,282.05,98,1700,10,100970,7.2,-10,0,0,9.2,27332,4,5
112203,5/3/2020 7:00,100810,-260,8,20,3.6,281.35,281.25,99,2600,10,100710,5.7,-10,,0,8.2,27392,7,5
149489,5/3/2020 10:00,100610,-200,8,20,4.5,282.55,282.45,99,3090,10,100510,6.3,-10,0,0,9.4,32302,10,5
22901,5/3/2020 13:00,100240,-370,6,10,3.4,284.75,284.45,98,5580,0,100140,7.7,-10,0,0.2,11.6,33769,13,5
149501,5/3/2020 16:00,100210,-30,5,310,10,285.25,280.75,74,38000,60,100110,16.1,-10,1.2,1.2,12.1,33705,16,5
112222,5/3/2020 19:00,100180,-30,8,270,3.6,284.45,280.55,77,19000,0,100080,6.7,-10,,0.2,11.3,32898,19,5
112231,5/3/2020 22:00,100440,260,3,280,8.4,284.85,277.55,61,60000,0,100340,18.5,-10,0,0.2,11.7,34004,22,5
137447,5/4/2020 2:00,102210,60,1,20,3.1,278.65,276.85,88,19000,0,102110,4.1,-10,,0,5.5,21938,2,5
89504,5/4/2020 5:00,102150,-60,6,10,2.9,278.15,276.15,87,16050,0,102050,4,-10,0,0,5,19978,5,5
95570,5/4/2020 8:00,102210,60,3,10,4,279.05,276.35,83,19970,0,102110,5.5,-10,0,0,5.9,20649,8,5
5505,5/4/2020 11:00,102280,70,1,80,3.5,288.35,278.25,51,60000,0,102180,5,-10,0,0,15.2,22837,11,5
95581,5/4/2020 14:00,102220,-60,8,150,3.6,290.15,279.95,51,19000,0,102120,5.7,-10,,0,17,20714,14,5
137475,5/4/2020 17:00,102120,-100,6,150,4.6,289.35,284.55,73,19000,0,102020,9.3,-10,0,0,16.2,18801,17,5
137644,5/4/2020 20:00,102070,-50,5,180,2.6,287.05,283.25,78,49480,0,101970,6.7,-10,0,0,13.9,22064,20,5
92997,5/4/2020 23:00,102230,160,2,20,1.4,282.45,280.85,90,14970,0,102130,3.2,-10,0,0,9.3,23769,23,5
17237,5/5/2020 2:00,101430,-160,8,50,6.1,289.35,288.25,93,53750,0,101330,8.9,-10,0,0,16.2,16087,2,5
17240,5/5/2020 5:00,101360,-60,5,20,5.1,289.85,287.85,88,60000,0,101270,7.7,-10,0,0,16.7,14838,5,5
17243,5/5/2020 8:00,101350,-10,5,20,3.6,290.55,287.25,81,55000,0,101260,7.2,-10,,0,17.4,17563,8,5
126026,5/5/2020 11:00,101480,130,3,50,3,293.15,288.35,74,60000,0,101390,5.7,-10,0,,20,20209,11,5
17258,5/5/2020 14:00,101420,-60,8,110,4.2,295.85,289.45,67,19410,0,101330,8.1,-10,0,0,22.7,19895,14,5
126034,5/5/2020 17:00,101400,-20,7,190,4.1,293.25,290.05,82,19000,0,101310,7.2,-10,0,0,20.1,18048,17,5
126054,5/5/2020 23:00,101450,110,3,220,3.1,291.25,288.65,85,60000,0,101360,5.1,-10,0,0,18.1,19052,23,5
109445,5/6/2020 2:00,100290,70,1,290,5.5,291.45,283.55,60,60000,0,100200,10.1,-10,0,0,18.3,17431,2,5
89318,5/6/2020 5:00,100360,70,1,280,9.2,290.95,282.35,57,60000,0,100270,14.1,-10,0,0,17.8,16586,5,5
152491,5/6/2020 8:00,100600,240,3,270,7.2,291.45,282.55,56,60000,0,100510,14.8,-10,0,0,18.3,20858,8,5
118731,5/6/2020 11:00,100740,140,1,300,12.3,293.55,281.25,45,45000,0,100650,20.6,-10,0,0,20.4,23857,11,5
152506,5/6/2020 14:00,100800,60,0,290,9.8,295.25,283.45,47,40000,0,100710,15.9,-10,,0,22.1,23098,14,5
152513,5/6/2020 17:00,100790,-10,8,300,10.2,294.75,283.25,48,24640,0,100700,17.8,-10,0,0,21.6,21074,17,5
132093,5/6/2020 20:00,100880,90,3,290,6.9,294.15,284.45,54,22030,0,100790,14.1,-10,0,0,21,20240,20,5
132098,5/6/2020 23:00,101010,130,3,280,7.9,291.95,284.95,64,60000,0,100920,10.2,-10,0,0,18.8,20698,23,5
87655,5/7/2020 2:00,101940,0,0,280,3.1,296.75,284.45,46,60000,0,101850,5.8,-10,0,0,23.6,17829,2,5
88387,5/7/2020 5:00,101880,-60,8,310,2.9,294.75,285.05,54,60000,0,101790,5.7,-10,0,0,21.6,15696,5,5
151037,5/7/2020 8:00,101910,30,1,230,2.6,297.75,285.65,47,60000,0,101820,4.1,-10,,0,24.6,17801,8,5
130525,5/7/2020 11:00,101870,-40,8,160,3.7,301.05,287.65,44,19700,0,101780,5.8,-10,0,0,27.9,22162,11,5
104341,5/7/2020 14:00,101720,-150,6,190,4.9,303.65,289.25,42,60000,0,101630,7.1,-10,0,0,30.5,21587,14,5
152614,5/7/2020 17:00,101510,-210,6,200,4.6,306.85,289.75,36,40000,0,101420,6.7,-10,0,0,33.7,21080,17,5
152623,5/7/2020 20:00,101370,-140,6,200,2.1,307.15,290.45,37,60000,0,101280,5,-10,0,0,34,22505,20,5
132298,5/7/2020 23:00,101550,180,3,350,1.9,301.75,289.65,48,60000,0,101460,8.3,-10,0,0,28.6,22962,23,5
127168,5/8/2020 2:00,101340,-10,8,290,4.9,295.15,279.35,36,60000,0,101250,7.4,-10,0,0,22,19009,2,5
88588,5/8/2020 5:00,101260,-80,6,320,4.8,294.75,279.05,36,60000,0,101170,6.3,-10,0,0,21.6,18009,5,5
53347,5/8/2020 8:00,101330,70,3,300,2.2,294.35,280.25,40,19240,0,101240,3.5,-10,0,0,21.2,22305,8,5
64250,5/8/2020 11:00,101350,20,2,10,5.7,300.35,279.75,27,60000,0,101260,11.5,-10,0,0,27.2,26256,11,5
64254,5/8/2020 14:00,101290,-60,8,40,4.3,303.55,277.35,19,17850,0,101200,10.5,-10,0,0,30.4,26337,14,5
22252,5/8/2020 17:00,101260,-30,7,230,6.2,302.75,281.75,27,50000,0,101170,9.3,-10,0,0,29.6,25491,17,5
22480,5/8/2020 20:00,101290,30,3,210,2.6,300.15,283.35,35,55000,0,101200,5.7,-10,,0,27,24573,20,5
22484,5/8/2020 23:00,101480,190,1,270,1.1,293.45,285.65,61,60000,0,101390,2.4,-10,0,0,20.3,23561,23,5
101719,5/9/2020 2:00,102360,-50,8,10,1.9,289.35,288.75,96,4580,10,102260,2.9,-10,0,0,16.2,17876,2,5
23915,5/9/2020 5:00,102220,-140,6,30,2.4,288.65,288.35,98,6190,0,102120,3.5,-10,0,0.2,15.5,16923,5,5
23918,5/9/2020 8:00,102220,0,5,350,2.2,289.25,288.95,98,3670,10,102120,5.2,-10,0,0,16.1,18984,8,5
79671,5/9/2020 11:00,102200,-10,8,120,2.2,296.05,290.75,72,18980,0,102110,4.5,-10,0,0,22.9,22396,11,5
143810,5/9/2020 14:00,102000,-200,7,170,3.7,296.95,290.65,68,56610,0,101910,6.7,-10,0,0,23.8,22449,14,5
101746,5/9/2020 17:00,101770,-230,8,190,5,297.15,291.55,71,49380,0,101680,8,-10,0,0,24,21477,17,5
23939,5/9/2020 20:00,101670,-100,6,220,5.6,295.05,292.25,84,48070,0,101580,8.4,-10,0,0,21.9,21497,20,5
79688,5/9/2020 23:00,101690,20,0,220,2.6,293.75,292.05,90,38890,0,101600,6,-10,0,0,20.6,21000,23,5
10371,5/10/2020 2:00,100920,70,2,260,2.4,285.15,279.85,70,60000,0,100820,4.8,-10,0,0,12,20881,2,5
92319,5/10/2020 5:00,101000,80,3,260,2.3,285.55,281.05,74,60000,0,100900,3.9,-10,0,0,12.4,21102,5,5
92327,5/10/2020 8:00,101180,180,3,270,2.3,285.55,281.05,74,60000,0,101080,3.9,-10,0,0,12.4,26490,8,5
118091,5/10/2020 11:00,101290,120,1,270,7.3,290.15,281.55,57,60000,0,101200,10.3,-10,0,0,17,27063,11,5
58421,5/10/2020 14:00,101350,60,1,290,8,292.65,280.75,46,40690,0,101260,15.8,-10,0,0,19.5,25166,14,5
92351,5/10/2020 17:00,101420,70,3,290,8.7,292.05,280.15,46,40000,0,101330,13.4,-10,0,0,18.9,23968,17,5
108644,5/10/2020 20:00,101640,210,3,280,5,289.95,281.65,58,60000,0,101540,13.3,-10,0,0,16.8,26057,20,5
59123,5/10/2020 23:00,101790,150,3,270,6.5,289.85,281.55,58,60000,0,101690,10.6,-10,0,0,16.7,24325,23,5
128941,5/11/2020 1:00,102780,70,0,20,5.8,284.35,278.05,65,60000,0,102680,8.2,-10,0,0,11.2,26309,1,5
113831,5/11/2020 4:00,102830,50,2,20,5.1,285.55,278.65,63,60000,0,102730,10.7,-10,0,0,12.4,23559,4,5
96650,5/11/2020 7:00,102870,40,3,30,4.1,284.55,278.85,68,60000,0,102770,8.4,-10,0,0,11.4,24132,7,5
128962,5/11/2020 10:00,103010,140,1,20,6.6,286.85,279.95,63,60000,0,102910,10,-10,0,0,13.7,29000,10,5
96667,5/11/2020 13:00,102860,-150,8,40,5.3,292.05,281.65,51,44530,0,102760,8.9,-10,0,0,18.9,27909,13,5
58373,5/11/2020 16:00,102780,-80,6,60,4.3,293.15,283.25,53,60000,0,102680,7.5,-10,0,0,20,25377,16,5
58380,5/11/2020 19:00,102850,70,3,50,4.8,287.55,281.25,66,59410,0,102750,6.7,-10,0,0,14.4,26378,19,5
138328,5/11/2020 22:00,102920,70,2,30,3.4,284.05,280.55,79,48970,0,102820,7,-10,0,0,10.9,26677,22,5
73828,5/12/2020 1:00,99620,220,1,260,3.5,276.65,275.45,92,23150,0,99520,4.2,-10,0,0,3.5,33328,1,5
146894,5/12/2020 7:00,99780,30,3,340,3.6,272.85,272.55,98,16070,0,99680,5.2,-10,0,0,-0.3,29947,7,5
119986,5/12/2020 10:00,99900,120,3,350,1.8,274.05,273.75,98,17550,0,99800,3.4,-10,0,0,0.9,33930,10,5
119988,5/12/2020 13:00,99820,-80,8,320,2.9,282.45,275.75,63,60000,0,99720,5.5,-10,0,0,9.3,35244,13,5
119991,5/12/2020 16:00,99780,-40,5,300,4.1,283.95,274.45,52,55000,0,99680,6.7,-10,0,0,10.8,32593,16,5
146919,5/12/2020 19:00,99850,70,3,340,0.9,278.25,273.65,72,58010,0,99750,3.5,-10,0,0,5.1,34062,19,5
99156,5/12/2020 22:00,100010,160,1,270,1.2,274.95,272.65,85,23690,0,99910,2.6,-10,0,0,1.8,34907,22,5
93435,5/13/2020 2:00,100970,-50,5,30,3.8,286.45,283.65,83,60000,0,100870,7.7,-10,0,0,13.3,17795,2,5
93439,5/13/2020 5:00,100650,-320,6,20,5.6,285.85,283.25,84,60000,0,100550,8.4,-10,-0.1,-0.1,12.7,16630,5,5
93447,5/13/2020 8:00,100510,-140,6,360,6,286.75,283.75,82,60000,0,100410,8.2,-10,0,-0.1,13.6,20758,8,5
57250,5/13/2020 11:00,100380,-120,6,10,6.2,288.35,284.55,78,55000,0,100290,10.3,-10,0,0,15.2,23455,11,5
103101,5/13/2020 14:00,100300,-80,8,40,4.3,290.35,286.05,76,58670,0,100210,6.9,-10,0,0,17.2,22731,14,5
124649,5/13/2020 17:00,100320,20,3,140,7.5,291.95,289.75,87,7780,0,100230,12.2,-10,0,0.2,18.8,20505,17,5
57259,5/13/2020 20:00,100480,160,1,20,5.1,289.65,286.95,84,45000,0,100390,9.3,-10,,0,16.5,20562,20,5
124664,5/13/2020 23:00,100780,290,2,10,4.1,287.65,286.15,91,60000,0,100680,7.2,-10,0,0,14.5,20974,23,5
91605,5/14/2020 2:00,100800,20,0,20,4.1,287.55,285.55,88,60000,0,100700,7.2,-10,,0,14.4,17698,2,5
124671,5/14/2020 5:00,100670,-130,6,10,5.7,286.85,285.95,94,60000,0,100570,7.7,-10,0,0.2,13.7,16620,5,5
129329,5/14/2020 8:00,100660,0,0,20,5.3,287.65,286.15,91,60000,0,100570,8.2,-10,0,0,14.5,20420,8,5
103139,5/14/2020 11:00,100700,40,1,30,5.1,291.05,287.15,78,60000,0,100610,7.7,-10,0,0,17.9,22933,11,5
124694,5/14/2020 14:00,100620,-80,8,90,4.1,293.25,287.65,70,3950,10,100530,7.1,-10,0,0,20.1,22239,14,5
57300,5/14/2020 17:00,100440,-180,7,170,2.9,292.25,288.15,77,51780,0,100350,4.7,-10,0,0,19.1,20721,17,5
103162,5/14/2020 20:00,100520,80,3,190,4.3,289.25,288.25,94,1150,64,100430,6.1,-10,2.7,2.9,16.1,21303,20,5
129365,5/14/2020 23:00,100720,190,1,10,5.2,287.05,286.25,95,13250,61,100620,9.7,-10,1,21.7,13.9,21130,23,5
103177,5/15/2020 2:00,100660,-60,5,360,2.1,286.35,285.25,93,45000,0,100560,6.2,-10,,0.2,13.2,17822,2,5
91649,5/15/2020 5:00,100830,170,3,210,1.5,287.15,286.35,95,18000,0,100730,3.1,-10,0,0,14,16771,5,5
129386,5/15/2020 11:00,101270,200,3,90,2.8,291.85,285.55,67,60000,0,101180,4.7,-10,0,0,18.7,23030,11,5
124734,5/15/2020 14:00,101380,110,1,130,2.2,292.65,285.65,64,18320,0,101290,4.3,-10,0,0,19.5,22048,14,5
57359,5/15/2020 20:00,101460,100,1,240,5.4,291.75,287.65,77,60000,0,101370,7,-10,0,0,18.6,19819,20,5
57364,5/15/2020 23:00,101690,220,3,30,2.8,288.65,283.15,70,60000,0,101590,6.6,-10,0,0,15.5,20473,23,5
103222,5/16/2020 2:00,101690,0,0,350,2.2,286.95,283.35,79,53660,0,101590,2.7,-10,0,0,13.8,17228,2,5
129421,5/16/2020 5:00,101650,-40,8,330,2.1,285.95,282.05,77,55000,0,101550,4.1,-10,0,0,12.8,15203,5,5
124760,5/16/2020 8:00,101770,120,3,330,0.8,286.35,283.85,85,59270,0,101670,2.1,-10,0,0,13.2,17201,8,5
57392,5/16/2020 11:00,101740,-20,6,10,4.3,291.45,283.05,58,60000,0,101650,7.8,-10,0,0,18.3,20269,11,5
91714,5/16/2020 14:00,101700,-40,5,10,2.6,294.15,283.95,52,35000,0,101610,7.7,-10,,0,21,19461,14,5
91719,5/16/2020 17:00,101480,-220,6,20,2.6,296.35,284.75,48,25000,0,101390,5.1,-10,0,0,23.2,17888,17,5
57943,5/16/2020 23:00,101720,170,1,330,3.1,290.25,287.85,86,55540,0,101620,6.4,-10,-0.1,0.4,17.1,19960,23,5
91734,5/17/2020 2:00,101690,-30,8,290,3.4,289.55,286.65,83,50180,0,101590,5.8,-10,0,0,16.4,16805,2,5
103256,5/17/2020 5:00,101650,-40,6,290,3.2,288.45,285.35,82,38050,0,101550,4.8,-10,0,0,15.3,14431,5,5
124800,5/17/2020 8:00,101740,90,3,290,3.1,288.85,282.95,68,60000,0,101640,5.1,-10,,0,15.7,15775,8,5
124807,5/17/2020 11:00,101790,60,1,350,7.5,295.95,278.85,33,51530,0,101700,13.6,-10,0,0,22.8,19028,11,5
57971,5/17/2020 14:00,101780,-10,8,20,5.7,299.05,279.15,28,55000,0,101690,8.7,-10,,0,25.9,17173,14,5
129465,5/17/2020 17:00,101620,-160,6,200,4.4,298.75,279.85,30,60000,0,101530,7,-10,0,0,25.6,15676,17,5
91774,5/17/2020 20:00,101740,120,3,120,3.6,295.25,286.55,58,60000,0,101650,7.4,-10,0,0,22.1,17572,20,5
124831,5/17/2020 23:00,101950,200,2,350,3.6,290.95,283.35,61,60000,0,101850,5.7,-10,0,0,17.8,19287,23,5
91787,5/18/2020 2:00,102000,50,2,260,2,289.75,280.65,55,60000,0,101900,3.3,-10,0,0,16.6,16295,2,5
58012,5/18/2020 8:00,102060,70,3,340,2.9,289.85,283.25,65,60000,0,101960,3.8,-10,0,0,16.7,19185,8,5
58171,5/18/2020 11:00,102040,-10,8,10,6.8,296.65,282.65,41,49490,0,101950,12.1,-10,0,0,23.5,21288,11,5
110168,5/18/2020 14:00,101920,-120,8,20,5.5,300.15,282.55,33,19510,0,101830,13.7,-10,0,0,27,20753,14,5
58181,5/18/2020 17:00,101700,-220,8,230,3.6,301.15,284.25,35,55000,0,101610,7.2,-10,0,0,28,18970,17,5
58189,5/18/2020 20:00,101630,-70,5,50,3.2,299.05,286.25,45,57400,0,101540,5.1,-10,0,0,25.9,18931,20,5
122047,5/18/2020 23:00,101760,130,2,330,5.2,294.95,282.85,46,60000,0,101670,7,-10,0,0,21.8,19664,23,5
128478,5/19/2020 2:00,101660,-100,8,300,3,293.15,282.15,49,60000,0,101570,5.2,-10,0,0,20,16391,2,5
122067,5/19/2020 5:00,101550,-110,7,260,4.1,291.05,282.45,57,60000,0,101460,6.7,-10,0,0,17.9,15323,5,5
122077,5/19/2020 8:00,101540,-10,6,290,5.7,293.05,283.45,54,60000,0,101450,7.7,-10,0,0,19.9,19140,8,5
150254,5/19/2020 11:00,101520,-20,8,10,8.2,299.55,284.45,39,55000,0,101430,11.8,-10,0,0,26.4,21647,11,5
128504,5/19/2020 14:00,101390,-130,8,360,6.7,302.35,283.45,31,42100,0,101300,12.4,-10,0,0,29.2,21314,14,5
88631,5/19/2020 17:00,101240,-150,6,20,6,303.05,283.55,30,19900,0,101150,12.6,-10,0,0,29.9,19499,17,5
128517,5/19/2020 20:00,101280,40,3,30,5.7,300.55,284.95,38,55000,0,101190,10.8,-10,,0,27.4,19187,20,5
128528,5/19/2020 23:00,101490,210,1,360,4,295.55,282.65,44,60000,0,101400,7.2,-10,0,0,22.4,19854,23,5
122107,5/20/2020 2:00,101520,30,0,320,4.6,294.45,280.25,40,60000,0,101430,5.7,-10,,0,21.3,16432,2,5
150289,5/20/2020 5:00,101400,-120,8,300,3.8,292.35,279.15,42,60000,0,101310,6,-10,0,0,19.2,15419,5,5
150300,5/20/2020 8:00,101390,-10,5,300,2.5,294.15,280.35,41,60000,0,101300,5.8,-10,0,0,21,19074,8,5
88654,5/20/2020 11:00,101380,-10,8,360,7.3,300.25,282.15,32,55900,0,101290,12,-10,0,0,27.1,21684,11,5
150310,5/20/2020 17:00,101290,-50,6,70,5.7,303.75,285.15,32,44940,0,101200,10.7,-10,0,0,30.6,19777,17,5
88669,5/20/2020 20:00,101320,30,1,240,3.5,300.05,287.75,47,57090,0,101230,6.6,-10,0,0,26.9,19194,20,5
88675,5/20/2020 23:00,101520,200,3,310,2.2,294.05,287.25,65,60000,0,101430,5,-10,0,0,20.9,20086,23,5
128596,5/21/2020 5:00,101570,-20,7,10,2.8,289.35,284.55,73,60000,0,101470,3.5,-10,0,0,16.2,14239,5,5
88687,5/21/2020 8:00,101720,160,3,290,1.1,294.95,284.65,52,19900,0,101630,2.6,-10,0,0,21.8,15900,8,5
150342,5/21/2020 11:00,101790,70,1,50,5.5,300.35,285.55,40,60000,0,101700,8,-10,0,0,27.2,19150,11,5
88703,5/21/2020 14:00,101800,10,0,200,4.4,300.45,285.65,40,53010,0,101710,7.8,-10,0,0,27.3,18612,14,5
88711,5/21/2020 17:00,101800,0,0,150,4.6,298.05,288.65,56,35000,0,101710,7.7,-10,0,0,24.9,17491,17,5
128620,5/21/2020 20:00,101810,10,3,210,2.2,297.95,292.15,70,51650,0,101720,4.1,-10,0,0,24.8,18439,20,5
88723,5/21/2020 23:00,102030,220,1,290,1.9,294.55,288.15,67,54950,0,101940,5.1,-10,0,0,21.4,19698,23,5
122203,5/22/2020 2:00,102030,0,5,360,2.1,291.45,288.35,82,30310,0,101940,2.6,-10,0,0,18.3,15981,2,5
122206,5/22/2020 5:00,102070,30,3,10,1.5,288.85,286.85,88,30000,0,101970,4.1,-10,0,0,15.7,14432,5,5
